"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","inningBreakLength","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"46",641985,"/api/v1.1/game/641985/feed/live","S","2021","2021-03-04T18:05:00Z","2021-03-04",FALSE,1,TRUE,"N","E","N","14-641985-2021-03-04","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,2,3,".400",144,"Atlanta Braves","/api/v1/teams/144",6,TRUE,FALSE,10,2,2,".500",134,"Pittsburgh Pirates","/api/v1/teams/134",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/641985/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",641584,"/api/v1.1/game/641584/feed/live","S","2021","2021-03-04T18:05:00Z","2021-03-04",FALSE,1,TRUE,"N","E","N","14-641584-2021-03-04","2021","day",8,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,11,3,2,".600",147,"New York Yankees","/api/v1/teams/147",15,TRUE,FALSE,10,2,2,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2700,"BayCare Ballpark","/api/v1/venues/2700","/api/v1/game/641584/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",642064,"/api/v1.1/game/642064/feed/live","S","2021","2021-03-04T18:10:00Z","2021-03-04",FALSE,1,TRUE,"N","E","N","14-642064-2021-03-04","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,7,0,3,".000",120,"Washington Nationals","/api/v1/teams/120",8,TRUE,FALSE,8,2,2,".500",121,"New York Mets","/api/v1/teams/121",2856,"Clover Park","/api/v1/venues/2856","/api/v1/game/642064/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",641812,"/api/v1.1/game/641812/feed/live","S","2021","2021-03-04T20:05:00Z","2021-03-04",FALSE,1,TRUE,"N","N","N","14-641812-2021-03-04","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,1,4,".200",135,"San Diego Padres","/api/v1/teams/135",5,TRUE,FALSE,8,1,2,".333",140,"Texas Rangers","/api/v1/teams/140",2603,"Surprise Stadium","/api/v1/venues/2603","/api/v1/game/641812/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",641973,"/api/v1.1/game/641973/feed/live","S","2021","2021-03-04T20:05:00Z","2021-03-04",FALSE,1,TRUE,"N","N","N","14-641973-2021-03-04","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,7,0,3,".000",145,"Chicago White Sox","/api/v1/teams/145",3,TRUE,FALSE,9,1,1,".500",137,"San Francisco Giants","/api/v1/teams/137",2532,"Scottsdale Stadium","/api/v1/venues/2532","/api/v1/game/641973/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",642174,"/api/v1.1/game/642174/feed/live","S","2021","2021-03-04T20:10:00Z","2021-03-04",FALSE,1,TRUE,"N","E","N","14-642174-2021-03-04","2021","day",9,FALSE,2,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,10,2,2,".500",108,"Los Angeles Angels","/api/v1/teams/108",9,TRUE,FALSE,8,2,3,".400",109,"Arizona Diamondbacks","/api/v1/teams/109",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249","/api/v1/game/642174/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",641979,"/api/v1.1/game/641979/feed/live","S","2021","2021-03-04T20:10:00Z","2021-03-04",TRUE,1,TRUE,"N","N","N","14-641979-2021-03-04","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","FT",FALSE,"F","Tied",9,NA,FALSE,8,2,1,".667",115,"Colorado Rockies","/api/v1/teams/115",9,NA,FALSE,9,1,1,".500",136,"Seattle Mariners","/api/v1/teams/136",2530,"Peoria Stadium","/api/v1/venues/2530","/api/v1/game/641979/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",641557,"/api/v1.1/game/641557/feed/live","S","2021","2021-03-04T20:10:00Z","2021-03-04",FALSE,1,TRUE,"N","N","N","14-641557-2021-03-04","2021","day",8,FALSE,2,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,8,3,2,".600",114,"Cleveland Indians","/api/v1/teams/114",1,FALSE,FALSE,11,3,2,".600",158,"Milwaukee Brewers","/api/v1/teams/158",2518,"American Family Fields of Phoenix","/api/v1/venues/2518","/api/v1/game/641557/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",642121,"/api/v1.1/game/642121/feed/live","S","2021","2021-03-04T23:05:00Z","2021-03-04",FALSE,1,TRUE,"N","N","N","14-642121-2021-03-04","2021","night",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,10,1,1,".500",138,"St. Louis Cardinals","/api/v1/teams/138",14,TRUE,FALSE,9,2,2,".500",117,"Houston Astros","/api/v1/teams/117",5000,"The Ballpark of the Palm Beaches","/api/v1/venues/5000","/api/v1/game/642121/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",642093,"/api/v1.1/game/642093/feed/live","S","2021","2021-03-05T01:05:00Z","2021-03-04",FALSE,1,TRUE,"N","N","N","14-642093-2021-03-04","2021","night",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,10,4,1,".800",118,"Kansas City Royals","/api/v1/teams/118",3,FALSE,FALSE,10,1,3,".250",113,"Cincinnati Reds","/api/v1/teams/113",3834,"Goodyear Ballpark","/api/v1/venues/3834","/api/v1/game/642093/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",641997,"/api/v1.1/game/641997/feed/live","S","2021","2021-03-05T01:05:00Z","2021-03-04",FALSE,1,TRUE,"N","N","N","14-641997-2021-03-04","2021","night",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,9,3,0,"1.000",112,"Chicago Cubs","/api/v1/teams/112",0,FALSE,FALSE,10,2,1,".667",119,"Los Angeles Dodgers","/api/v1/teams/119",3809,"Camelback Ranch","/api/v1/venues/3809","/api/v1/game/641997/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",642183,"/api/v1.1/game/642183/feed/live","S","2021","2021-03-05T18:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642183-2021-03-05","2021","day",7,FALSE,2,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,14,3,3,".500",139,"Tampa Bay Rays","/api/v1/teams/139",6,TRUE,FALSE,13,3,3,".500",111,"Boston Red Sox","/api/v1/teams/111",4309,"JetBlue Park","/api/v1/venues/4309","/api/v1/game/642183/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",641583,"/api/v1.1/game/641583/feed/live","S","2021","2021-03-05T18:05:00Z","2021-03-05",FALSE,1,TRUE,"N","E","N","14-641583-2021-03-05","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,13,2,3,".400",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,11,3,2,".600",143,"Philadelphia Phillies","/api/v1/teams/143",2700,"BayCare Ballpark","/api/v1/venues/2700","/api/v1/game/641583/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",641543,"/api/v1.1/game/641543/feed/live","S","2021","2021-03-05T18:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-641543-2021-03-05","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,11,2,4,".333",142,"Minnesota Twins","/api/v1/teams/142",4,TRUE,FALSE,14,3,3,".500",144,"Atlanta Braves","/api/v1/teams/144",5380,"CoolToday Park","/api/v1/venues/5380","/api/v1/game/641543/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",641849,"/api/v1.1/game/641849/feed/live","S","2021","2021-03-05T18:05:00Z","2021-03-05",FALSE,1,TRUE,"N","E","N","14-641849-2021-03-05","2021","day",8,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,11,2,3,".400",117,"Houston Astros","/api/v1/teams/117",1,TRUE,FALSE,9,4,0,"1.000",146,"Miami Marlins","/api/v1/teams/146",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/641849/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",641619,"/api/v1.1/game/641619/feed/live","S","2021","2021-03-05T18:05:00Z","2021-03-05",TRUE,1,TRUE,"N","E","N","14-641619-2021-03-05","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","FT",FALSE,"F","Tied",1,NA,FALSE,13,3,2,".600",116,"Detroit Tigers","/api/v1/teams/116",1,NA,FALSE,12,3,2,".600",147,"New York Yankees","/api/v1/teams/147",2523,"George M. Steinbrenner Field","/api/v1/venues/2523","/api/v1/game/641619/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",641937,"/api/v1.1/game/641937/feed/live","S","2021","2021-03-05T18:07:00Z","2021-03-05",FALSE,1,TRUE,"N","E","N","14-641937-2021-03-05","2021","day",8,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,14,2,3,".400",110,"Baltimore Orioles","/api/v1/teams/110",13,TRUE,FALSE,13,3,2,".600",141,"Toronto Blue Jays","/api/v1/teams/141",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/641937/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",642207,"/api/v1.1/game/642207/feed/live","S","2021","2021-03-05T20:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642207-2021-03-05","2021","day",7,FALSE,2,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,9,4,2,".667",114,"Cleveland Indians","/api/v1/teams/114",4,FALSE,FALSE,11,3,1,".750",112,"Chicago Cubs","/api/v1/teams/112",4629,"Sloan Park","/api/v1/venues/4629","/api/v1/game/642207/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",642134,"/api/v1.1/game/642134/feed/live","S","2021","2021-03-05T20:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642134-2021-03-05","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,12,3,1,".750",119,"Los Angeles Dodgers","/api/v1/teams/119",5,FALSE,FALSE,12,4,2,".667",118,"Kansas City Royals","/api/v1/teams/118",2603,"Surprise Stadium","/api/v1/venues/2603","/api/v1/game/642134/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",642023,"/api/v1.1/game/642023/feed/live","S","2021","2021-03-05T20:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642023-2021-03-05","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,11,3,2,".600",108,"Los Angeles Angels","/api/v1/teams/108",3,FALSE,FALSE,11,2,3,".400",133,"Oakland Athletics","/api/v1/teams/133",2507,"Hohokam Stadium","/api/v1/venues/2507","/api/v1/game/642023/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",641546,"/api/v1.1/game/641546/feed/live","S","2021","2021-03-05T20:05:00Z","2021-03-05",TRUE,1,TRUE,"N","N","N","14-641546-2021-03-05","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","FT",FALSE,"F","Tied",2,NA,FALSE,11,1,1,".500",136,"Seattle Mariners","/api/v1/teams/136",2,NA,FALSE,10,0,3,".000",145,"Chicago White Sox","/api/v1/teams/145",3809,"Camelback Ranch","/api/v1/venues/3809","/api/v1/game/641546/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",642079,"/api/v1.1/game/642079/feed/live","S","2021","2021-03-05T20:10:00Z","2021-03-05",FALSE,1,TRUE,"N","E","N","14-642079-2021-03-05","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,12,4,2,".667",158,"Milwaukee Brewers","/api/v1/teams/158",3,FALSE,FALSE,10,2,2,".500",115,"Colorado Rockies","/api/v1/teams/115",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249","/api/v1/game/642079/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",642052,"/api/v1.1/game/642052/feed/live","S","2021","2021-03-05T23:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642052-2021-03-05","2021","night",9,FALSE,2,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,11,1,2,".333",138,"St. Louis Cardinals","/api/v1/teams/138",7,TRUE,FALSE,8,1,3,".250",120,"Washington Nationals","/api/v1/teams/120",5000,"The Ballpark of the Palm Beaches","/api/v1/venues/5000","/api/v1/game/642052/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",642214,"/api/v1.1/game/642214/feed/live","S","2021","2021-03-06T01:05:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642214-2021-03-05","2021","night",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,9,3,3,".500",109,"Arizona Diamondbacks","/api/v1/teams/109",3,FALSE,FALSE,13,1,4,".200",113,"Cincinnati Reds","/api/v1/teams/113",3834,"Goodyear Ballpark","/api/v1/venues/3834","/api/v1/game/642214/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",642037,"/api/v1.1/game/642037/feed/live","S","2021","2021-03-06T01:40:00Z","2021-03-05",FALSE,1,TRUE,"N","N","N","14-642037-2021-03-05","2021","night",8,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,1,2,".333",137,"San Francisco Giants","/api/v1/teams/137",9,TRUE,FALSE,12,2,4,".333",135,"San Diego Padres","/api/v1/teams/135",2530,"Peoria Stadium","/api/v1/venues/2530","/api/v1/game/642037/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",642119,"/api/v1.1/game/642119/feed/live","S","2021","2021-03-06T18:05:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-642119-2021-03-06","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Completed Early","FR",FALSE,"F","Rain",6,TRUE,FALSE,12,3,2,".600",121,"New York Mets","/api/v1/teams/121",1,FALSE,FALSE,14,2,4,".333",117,"Houston Astros","/api/v1/teams/117",5000,"The Ballpark of the Palm Beaches","/api/v1/venues/5000","/api/v1/game/642119/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",641848,"/api/v1.1/game/641848/feed/live","S","2021","2021-03-06T18:05:00Z","2021-03-06",FALSE,1,TRUE,"N","E","N","14-641848-2021-03-06","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Completed Early","FR",FALSE,"F","Rain",5,TRUE,FALSE,10,2,3,".400",120,"Washington Nationals","/api/v1/teams/120",3,FALSE,FALSE,11,4,1,".800",146,"Miami Marlins","/api/v1/teams/146",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/641848/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",641986,"/api/v1.1/game/641986/feed/live","S","2021","2021-03-06T18:05:00Z","2021-03-06",FALSE,1,TRUE,"N","E","N","14-641986-2021-03-06","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,14,3,3,".500",147,"New York Yankees","/api/v1/teams/147",3,TRUE,FALSE,15,3,3,".500",134,"Pittsburgh Pirates","/api/v1/teams/134",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/641986/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",641629,"/api/v1.1/game/641629/feed/live","S","2021","2021-03-06T18:07:00Z","2021-03-06",FALSE,1,TRUE,"N","E","N","14-641629-2021-03-06","2021","day",7,FALSE,2,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,13,3,3,".500",143,"Philadelphia Phillies","/api/v1/teams/143",7,TRUE,FALSE,15,4,2,".667",141,"Toronto Blue Jays","/api/v1/teams/141",2536,"TD Ballpark","/api/v1/venues/2536","/api/v1/game/641629/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",642016,"/api/v1.1/game/642016/feed/live","S","2021","2021-03-06T20:05:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-642016-2021-03-06","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,15,3,4,".429",135,"San Diego Padres","/api/v1/teams/135",1,FALSE,FALSE,14,3,2,".600",119,"Los Angeles Dodgers","/api/v1/teams/119",3809,"Camelback Ranch","/api/v1/venues/3809","/api/v1/game/642016/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",641988,"/api/v1.1/game/641988/feed/live","S","2021","2021-03-06T20:05:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-641988-2021-03-06","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,16,5,2,".714",118,"Kansas City Royals","/api/v1/teams/118",6,FALSE,FALSE,13,1,3,".250",137,"San Francisco Giants","/api/v1/teams/137",2532,"Scottsdale Stadium","/api/v1/venues/2532","/api/v1/game/641988/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",642115,"/api/v1.1/game/642115/feed/live","S","2021","2021-03-06T20:05:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-642115-2021-03-06","2021","day",7,FALSE,2,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,12,1,3,".250",145,"Chicago White Sox","/api/v1/teams/145",0,FALSE,FALSE,11,4,3,".571",114,"Cleveland Indians","/api/v1/teams/114",3834,"Goodyear Ballpark","/api/v1/venues/3834","/api/v1/game/642115/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",642188,"/api/v1.1/game/642188/feed/live","S","2021","2021-03-06T20:10:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-642188-2021-03-06","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,13,3,2,".600",115,"Colorado Rockies","/api/v1/teams/115",2,FALSE,FALSE,14,3,3,".500",108,"Los Angeles Angels","/api/v1/teams/108",2500,"Tempe Diablo Stadium","/api/v1/venues/2500","/api/v1/game/642188/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",642004,"/api/v1.1/game/642004/feed/live","S","2021","2021-03-06T20:10:00Z","2021-03-06",TRUE,1,TRUE,"N","N","N","14-642004-2021-03-06","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","FT",FALSE,"F","Tied",1,NA,FALSE,14,2,3,".400",133,"Oakland Athletics","/api/v1/teams/133",1,NA,FALSE,13,1,1,".500",136,"Seattle Mariners","/api/v1/teams/136",2530,"Peoria Stadium","/api/v1/venues/2530","/api/v1/game/642004/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",642192,"/api/v1.1/game/642192/feed/live","S","2021","2021-03-06T20:10:00Z","2021-03-06",FALSE,1,TRUE,"N","E","N","14-642192-2021-03-06","2021","day",9,FALSE,2,2,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,12,2,2,".500",140,"Texas Rangers","/api/v1/teams/140",6,FALSE,FALSE,10,3,4,".429",109,"Arizona Diamondbacks","/api/v1/teams/109",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249","/api/v1/game/642192/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",641813,"/api/v1.1/game/641813/feed/live","S","2021","2021-03-06T20:10:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-641813-2021-03-06","2021","day",7,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,12,4,1,".800",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,15,4,3,".571",158,"Milwaukee Brewers","/api/v1/teams/158",2518,"American Family Fields of Phoenix","/api/v1/venues/2518","/api/v1/game/641813/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",642164,"/api/v1.1/game/642164/feed/live","S","2021","2021-03-06T23:05:00Z","2021-03-06",FALSE,1,TRUE,"N","N","N","14-642164-2021-03-06","2021","night",9,FALSE,1,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,14,4,2,".667",116,"Detroit Tigers","/api/v1/teams/116",5,FALSE,FALSE,16,2,4,".333",110,"Baltimore Orioles","/api/v1/teams/110",2508,"Ed Smith Stadium","/api/v1/venues/2508","/api/v1/game/642164/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",642175,"/api/v1.1/game/642175/feed/live","S","2021","2021-03-06T18:05:00Z","2021-03-06",NA,1,TRUE,"N","N","N","14-642175-2021-03-06","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","C","Cancelled","CR",FALSE,"F","Rain",NA,NA,FALSE,12,2,4,".333",142,"Minnesota Twins","/api/v1/teams/142",NA,NA,FALSE,14,3,3,".500",111,"Boston Red Sox","/api/v1/teams/111",4309,"JetBlue Park","/api/v1/venues/4309","/api/v1/game/642175/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",641612,"/api/v1.1/game/641612/feed/live","S","2021","2021-03-06T18:05:00Z","2021-03-06",NA,1,TRUE,"N","N","N","14-641612-2021-03-06","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","C","Cancelled","CR",FALSE,"F","Rain",NA,NA,FALSE,15,3,3,".500",144,"Atlanta Braves","/api/v1/teams/144",NA,NA,FALSE,15,3,3,".500",139,"Tampa Bay Rays","/api/v1/teams/139",2534,"Charlotte Sports Park","/api/v1/venues/2534","/api/v1/game/641612/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",642030,"/api/v1.1/game/642030/feed/live","S","2021","2021-03-07T18:05:00Z","2021-03-07",FALSE,1,TRUE,"N","E","N","14-642030-2021-03-07","2021","day",9,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,17,2,5,".286",110,"Baltimore Orioles","/api/v1/teams/110",13,TRUE,FALSE,17,4,3,".571",134,"Pittsburgh Pirates","/api/v1/teams/134",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/642030/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",641608,"/api/v1.1/game/641608/feed/live","S","2021","2021-03-07T18:05:00Z","2021-03-07",FALSE,1,TRUE,"N","E","N","14-641608-2021-03-07","2021","day",9,FALSE,3,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,15,2,5,".286",117,"Houston Astros","/api/v1/teams/117",8,TRUE,FALSE,13,2,2,".500",138,"St. Louis Cardinals","/api/v1/teams/138",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/641608/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",642080,"/api/v1.1/game/642080/feed/live","S","2021","2021-03-07T18:05:00Z","2021-03-07",FALSE,1,TRUE,"N","E","N","14-642080-2021-03-07","2021","day",8,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,16,4,3,".571",141,"Toronto Blue Jays","/api/v1/teams/141",5,TRUE,FALSE,16,5,2,".714",116,"Detroit Tigers","/api/v1/teams/116",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/642080/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",641577,"/api/v1.1/game/641577/feed/live","S","2021","2021-03-07T18:05:00Z","2021-03-07",FALSE,1,TRUE,"N","E","N","14-641577-2021-03-07","2021","day",8,FALSE,1,1,"Spring Training","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,17,3,4,".429",139,"Tampa Bay Rays","/api/v1/teams/139",8,TRUE,FALSE,15,3,4,".429",142,"Minnesota Twins","/api/v1/teams/142",2862,"Hammond Stadium","/api/v1/venues/2862","/api/v1/game/641577/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",641581,"/api/v1.1/game/641581/feed/live","S","2021","2021-03-07T18:05:00Z","2021-03-07",FALSE,1,TRUE,"N","N","N","14-641581-2021-03-07","2021","day",9,FALSE,2,1,"Spring Training","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,15,3,4,".429",111,"Boston Red Sox","/api/v1/teams/111",5,TRUE,FALSE,17,4,3,".571",144,"Atlanta Braves","/api/v1/teams/144",5380,"CoolToday Park","/api/v1/venues/5380","/api/v1/game/641581/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
